f,t,R,X,B,rateA,rateB,rateC,tap,shift,status,angMin,angMax,Pf,Qf,Pt,Qt,MU_SF,MU_ST,MU_ANGMIN,MU_ANGMAX,branch_type,tap_min,tap_max,Pf_des,ImF,ImT
96,95,2.1e-05,0.000207,0,876,876,876,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,97,2.1e-05,0.000207,0,876,876,876,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,99,2.1e-05,0.000207,0,876,876,876,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,101,2.1e-05,0.000207,0,876,876,876,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,103,2.1e-05,0.000207,0,876,876,876,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,105,2.1e-05,0.000207,0,876,876,876,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,107,2.1e-05,0.000207,0,876,876,876,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,110,2.1e-05,0.000207,0,876,876,876,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,112,2.1e-05,0.000207,0,876,876,876,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,115,2.1e-05,0.000207,0,876,876,876,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118,117,2.1e-05,0.000207,0,876,876,876,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120,119,6e-06,6.3e-05,0,1593,1593,1593,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122,121,6e-06,6.3e-05,0,1593,1593,1593,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125,124,2.1e-05,0.000207,0,876,876,876,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127,126,6e-06,6.3e-05,0,1593,1593,1593,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129,128,2.1e-05,0.000207,0,876,876,876,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134,133,2.1e-05,0.000207,0,876,876,876,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138,137,6e-06,6.3e-05,0,1593,1593,1593,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141,140,2.1e-05,0.000207,0,876,876,876,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144,143,2.1e-05,0.000207,0,876,876,876,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146,145,2.1e-05,0.000207,0,876,876,876,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148,147,2.1e-05,0.000207,0,876,876,876,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,149,6e-06,6.3e-05,0,1593,1593,1593,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153,152,2.1e-05,0.000207,0,876,876,876,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155,154,2.1e-05,0.000207,0,876,876,876,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157,156,6e-06,6.3e-05,0,1593,1593,1593,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159,158,2.1e-05,0.000207,0,876,876,876,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162,161,6e-06,6.3e-05,0,1593,1593,1593,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164,163,2.1e-05,0.000207,0,876,876,876,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165,164,2.1e-05,0.000207,0,876,876,876,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
169,168,2.1e-05,0.000207,0,876,876,876,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171,170,6e-06,6.3e-05,0,1593,1593,1593,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
173,172,2.1e-05,0.000207,0,876,876,876,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
176,175,2.1e-05,0.000207,0,876,876,876,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
178,177,2.1e-05,0.000207,0,876,876,876,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184,183,6e-06,6.3e-05,0,1593,1593,1593,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
186,185,6e-06,6.3e-05,0,1593,1593,1593,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
188,187,2.1e-05,0.000207,0,876,876,876,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190,189,2.1e-05,0.000207,0,876,876,876,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193,192,2.1e-05,0.000207,0,876,876,876,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
195,194,6e-06,6.3e-05,0,1593,1593,1593,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
197,196,2.1e-05,0.000207,0,876,876,876,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199,198,6e-06,6.3e-05,0,1593,1593,1593,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201,200,2.1e-05,0.000207,0,876,876,876,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203,202,2.1e-05,0.000207,0,876,876,876,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205,204,6e-06,6.3e-05,0,1593,1593,1593,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207,206,2.1e-05,0.000207,0,876,876,876,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213,212,0,0.0001,0,438,438,438,0,0,0,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
221,220,8.3e-05,0.000826,0,438,438,438,0,0,0,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
228,227,8.3e-05,0.000826,0,438,438,438,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
243,242,8.3e-05,0.000826,0,438,438,438,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
249,248,8.3e-05,0.000826,0,438,438,438,0,0,0,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
258,257,8.3e-05,0.000826,0,438,438,438,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
265,264,8.3e-05,0.000826,0,438,438,438,0,0,0,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
282,281,8.3e-05,0.000826,0,438,438,438,0,0,0,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
284,283,8.3e-05,0.000826,0,438,438,438,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
286,285,8.3e-05,0.000826,0,438,438,438,0,0,0,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
298,297,8.3e-05,0.000826,0,438,438,438,0,0,0,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
311,310,8.3e-05,0.000826,0,438,438,438,0,0,0,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
319,318,8.3e-05,0.000826,0,438,438,438,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
326,325,8.3e-05,0.000826,0,438,438,438,0,0,0,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
335,334,8.3e-05,0.000826,0,438,438,438,0,0,0,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
343,342,8.3e-05,0.000826,0,438,438,438,0,0,0,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
345,344,8.3e-05,0.000826,0,438,438,438,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
355,354,8.3e-05,0.000826,0,438,438,438,0,0,0,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
356,355,8.3e-05,0.000826,0,438,438,438,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
362,361,8.3e-05,0.000826,0,438,438,438,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
376,375,8.3e-05,0.000826,0,438,438,438,0,0,0,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
380,379,8.3e-05,0.000826,0,438,438,438,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
386,385,8.3e-05,0.000826,0,438,438,438,0,0,0,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
394,393,8.3e-05,0.000826,0,438,438,438,0,0,0,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
405,404,8.3e-05,0.000826,0,438,438,438,0,0,0,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
407,406,8.3e-05,0.000826,0,438,438,438,0,0,0,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
422,421,8.3e-05,0.000826,0,438,438,438,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
430,429,8.3e-05,0.000826,0,438,438,438,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
437,436,8.3e-05,0.000826,0,438,438,438,0,0,0,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
439,438,8.3e-05,0.000826,0,438,438,438,0,0,0,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
442,441,8.3e-05,0.000826,0,438,438,438,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
458,457,8.3e-05,0.000826,0,438,438,438,0,0,0,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
465,464,8.3e-05,0.000826,0,438,438,438,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
476,475,0,0.0001,0,438,438,438,0,0,0,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
486,485,8.3e-05,0.000826,0,438,438,438,0,0,0,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
488,487,8.3e-05,0.000826,0,438,438,438,0,0,0,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
490,489,8.3e-05,0.000826,0,438,438,438,0,0,0,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
495,494,8.3e-05,0.000826,0,438,438,438,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
508,507,8.3e-05,0.000826,0,438,438,438,0,0,0,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510,509,8.3e-05,0.000826,0,438,438,438,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
516,515,8.3e-05,0.000826,0,438,438,438,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
518,517,8.3e-05,0.000826,0,438,438,438,0,0,0,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
521,520,8.3e-05,0.000826,0,438,438,438,0,0,0,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
525,524,8.3e-05,0.000826,0,438,438,438,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
531,530,8.3e-05,0.000826,0,438,438,438,0,0,0,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
533,532,8.3e-05,0.000826,0,438,438,438,0,0,0,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
537,536,8.3e-05,0.000826,0,438,438,438,0,0,0,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
539,538,8.3e-05,0.000826,0,438,438,438,0,0,0,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
542,541,8.3e-05,0.000826,0,438,438,438,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
548,547,8.3e-05,0.000826,0,438,438,438,0,0,0,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
552,551,8.3e-05,0.000826,0,438,438,438,0,0,0,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
557,556,8.3e-05,0.000826,0,438,438,438,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
575,574,8.3e-05,0.000826,0,438,438,438,0,0,0,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
578,577,8.3e-05,0.000826,0,438,438,438,0,0,0,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
588,587,8.3e-05,0.000826,0,438,438,438,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
594,593,8.3e-05,0.000826,0,438,438,438,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
614,613,8.3e-05,0.000826,0,438,438,438,0,0,0,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
618,617,8.3e-05,0.000826,0,438,438,438,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
665,664,8.3e-05,0.000826,0,438,438,438,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
686,685,8.3e-05,0.000826,0,438,438,438,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
697,696,8.3e-05,0.000826,0,438,438,438,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
715,714,8.3e-05,0.000826,0,438,438,438,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
731,730,8.3e-05,0.000826,0,438,438,438,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
741,740,8.3e-05,0.000826,0,438,438,438,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
759,758,8.3e-05,0.000826,0,438,438,438,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
769,768,8.3e-05,0.000826,0,438,438,438,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
779,778,8.3e-05,0.000826,0,438,438,438,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
808,807,8.3e-05,0.000826,0,438,438,438,0,0,0,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
847,846,8.3e-05,0.000826,0,438,438,438,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
850,849,8.3e-05,0.000826,0,438,438,438,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
852,851,8.3e-05,0.000826,0,438,438,438,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
853,852,8.3e-05,0.000826,0,438,438,438,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
855,854,8.3e-05,0.000826,0,438,438,438,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
857,856,8.3e-05,0.000826,0,438,438,438,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
861,860,8.3e-05,0.000826,0,438,438,438,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
864,863,8.3e-05,0.000826,0,438,438,438,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
866,865,0,0.0001,0,438,438,438,0,0,0,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
869,868,8.3e-05,0.000826,0,438,438,438,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
871,870,8.3e-05,0.000826,0,438,438,438,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
873,872,8.3e-05,0.000826,0,438,438,438,0,0,0,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
876,875,8.3e-05,0.000826,0,438,438,438,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
878,877,8.3e-05,0.000826,0,438,438,438,0,0,0,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
883,882,8.3e-05,0.000826,0,438,438,438,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
885,884,8.3e-05,0.000826,0,438,438,438,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
891,890,8.3e-05,0.000826,0,438,438,438,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
895,894,8.3e-05,0.000826,0,438,438,438,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
897,896,8.3e-05,0.000826,0,438,438,438,0,0,0,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
900,899,8.3e-05,0.000826,0,438,438,438,0,0,0,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
901,900,8.3e-05,0.000826,0,438,438,438,0,0,0,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
899,901,8.3e-05,0.000826,0,438,438,438,0,0,0,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
903,902,8.3e-05,0.000826,0,438,438,438,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
905,904,8.3e-05,0.000826,0,438,438,438,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
907,906,8.3e-05,0.000826,0,438,438,438,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
911,910,0,0.0001,0,438,438,438,0,0,0,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
917,916,8.3e-05,0.000826,0,438,438,438,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
919,918,8.3e-05,0.000826,0,438,438,438,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
921,920,8.3e-05,0.000826,0,438,438,438,0,0,0,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
923,922,0,0.0001,0,438,438,438,0,0,0,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
927,926,8.3e-05,0.000826,0,438,438,438,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
929,928,8.3e-05,0.000826,0,438,438,438,0,0,0,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
931,930,8.3e-05,0.000826,0,438,438,438,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
933,932,8.3e-05,0.000826,0,438,438,438,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
935,934,8.3e-05,0.000826,0,438,438,438,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
939,938,8.3e-05,0.000826,0,438,438,438,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
941,940,8.3e-05,0.000826,0,438,438,438,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
943,942,0,0.0001,0,438,438,438,0,0,0,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
946,945,8.3e-05,0.000826,0,438,438,438,0,0,0,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
948,947,8.3e-05,0.000826,0,438,438,438,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
954,953,8.3e-05,0.000826,0,438,438,438,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
956,955,8.3e-05,0.000826,0,438,438,438,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
960,959,8.3e-05,0.000826,0,438,438,438,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
962,961,8.3e-05,0.000826,0,438,438,438,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
964,963,8.3e-05,0.000826,0,438,438,438,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
966,965,8.3e-05,0.000826,0,438,438,438,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
968,967,8.3e-05,0.000826,0,438,438,438,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
970,969,8.3e-05,0.000826,0,438,438,438,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
972,971,8.3e-05,0.000826,0,438,438,438,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
974,973,8.3e-05,0.000826,0,438,438,438,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
976,975,8.3e-05,0.000826,0,438,438,438,0,0,0,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
978,977,8.3e-05,0.000826,0,438,438,438,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
980,979,8.3e-05,0.000826,0,438,438,438,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
982,981,8.3e-05,0.000826,0,438,438,438,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
986,985,8.3e-05,0.000826,0,438,438,438,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
988,987,8.3e-05,0.000826,0,438,438,438,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
990,989,8.3e-05,0.000826,0,438,438,438,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
994,993,8.3e-05,0.000826,0,438,438,438,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
996,995,8.3e-05,0.000826,0,438,438,438,0,0,0,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
998,997,8.3e-05,0.000826,0,438,438,438,0,0,0,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000,999,8.3e-05,0.000826,0,438,438,438,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1001,1002,8.3e-05,0.000826,0,438,438,438,0,0,0,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1004,1003,8.3e-05,0.000826,0,438,438,438,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1006,1005,8.3e-05,0.000826,0,438,438,438,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1008,1007,8.3e-05,0.000826,0,438,438,438,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1010,1009,8.3e-05,0.000826,0,438,438,438,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1012,1011,8.3e-05,0.000826,0,438,438,438,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1014,1013,8.3e-05,0.000826,0,438,438,438,0,0,0,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1015,1014,8.3e-05,0.000826,0,438,438,438,0,0,0,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1013,1015,8.3e-05,0.000826,0,438,438,438,0,0,0,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1019,1018,8.3e-05,0.000826,0,438,438,438,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1025,1024,8.3e-05,0.000826,0,438,438,438,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1026,1025,8.3e-05,0.000826,0,438,438,438,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1036,1035,8.3e-05,0.000826,0,438,438,438,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1042,1041,8.3e-05,0.000826,0,438,438,438,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1044,1043,8.3e-05,0.000826,0,438,438,438,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1046,1045,0,0.0001,0,438,438,438,0,0,0,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1048,1047,8.3e-05,0.000826,0,438,438,438,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050,1049,8.3e-05,0.000826,0,438,438,438,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1052,1051,8.3e-05,0.000826,0,438,438,438,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1058,1057,8.3e-05,0.000826,0,438,438,438,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1060,1059,0,0.0001,0,438,438,438,0,0,0,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1062,1061,8.3e-05,0.000826,0,438,438,438,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1065,1064,8.3e-05,0.000826,0,438,438,438,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1068,1067,8.3e-05,0.000826,0,438,438,438,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1070,1069,8.3e-05,0.000826,0,438,438,438,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1072,1071,8.3e-05,0.000826,0,438,438,438,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1074,1073,8.3e-05,0.000826,0,438,438,438,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1076,1075,8.3e-05,0.000826,0,438,438,438,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1078,1077,8.3e-05,0.000826,0,438,438,438,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1080,1079,8.3e-05,0.000826,0,438,438,438,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1082,1081,0,0.0001,0,438,438,438,0,0,0,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1086,1085,8.3e-05,0.000826,0,438,438,438,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1088,1087,8.3e-05,0.000826,0,438,438,438,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1092,1091,8.3e-05,0.000826,0,438,438,438,0,0,0,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1096,1095,8.3e-05,0.000826,0,438,438,438,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1102,1101,8.3e-05,0.000826,0,438,438,438,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1104,1103,0,0.0001,0,438,438,438,0,0,0,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1108,1107,8.3e-05,0.000826,0,438,438,438,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1110,1109,8.3e-05,0.000826,0,438,438,438,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1112,1111,8.3e-05,0.000826,0,438,438,438,0,0,0,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1114,1113,8.3e-05,0.000826,0,438,438,438,0,0,0,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1115,1114,8.3e-05,0.000826,0,438,438,438,0,0,0,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1113,1115,8.3e-05,0.000826,0,438,438,438,0,0,0,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
